292.9473600713961,1
320.5556509844798,1
273.58162632509266,1
253.22619522195626,0
271.57127853140344,1
214.29321925904827,0
284.54643300179566,0
238.4409612834961,0
285.58288308535117,1
313.279524466391,1
224.05401093110993,0
306.19473591035205,1
285.2243457050077,1
269.24897816612304,1
200.61747582408685,0
242.10882302058195,1
226.57560047507758,0
205.81171819389226,0
249.16851727039798,0
302.78302348068496,1
330.8323956666884,1
249.24690580608322,0
263.94031285100476,1
324.2790545326462,1
239.1277505729927,0
263.8442414067322,0
262.75247906735785,1
242.50985220445426,0
237.00998856810725,0
330.3502003581546,1
315.8643020353546,1
236.34468179758568,0
302.689639705386,1
264.90742567232667,1
256.2228379453513,0
252.95813887151937,0
247.1946015557641,0
232.83898003050626,0
224.72628159803745,0
254.99747564287196,0
255.61584167125937,0
215.25821721523562,0
294.27845259986964,1
256.5076813544358,0
301.4960811991563,1
278.5747785169726,0
241.52981572463074,0
236.432805552461,0
210.37559621329373,0
284.41494888471163,1
330.51780174675037,1
217.1412907891844,0
296.059825451055,1
303.3383153554152,1
269.5851371239199,1
327.0754738766549,1
292.80265809205275,1
291.6510062606643,1
290.61803365479045,1
364.08811469361035,1
236.1977356097476,0
272.60818497616856,0
283.70308328970566,1
235.38749539390406,0
307.221054105972,1
290.081604614915,1
325.1696797468056,1
309.5710219977805,1
294.4040506717394,1
257.11710672722444,0
233.58168045628435,0
271.41496927480426,1
258.9936636916842,0
285.79100448259675,1
308.97027600144895,1
292.4940829522556,1
188.38617920488736,0
245.3301959369523,0
281.8147560761722,1
212.20660264825722,0
258.4719454647396,0
313.1842100253393,1
228.4800425809653,0
265.14149787315404,1
216.92129826308985,0
306.2915274425336,1
292.3776759667055,1
309.61865537139573,1
275.2689193060832,1
246.45903576873073,0
305.856443973931,1
250.17325143245645,0
315.50173089091703,1
335.31283259786534,1
235.95198602895871,0
211.484671444345,0
247.20350416587237,0
251.0280814711511,0
244.3653217727527,0
330.49878079938884,1
234.7013416347392,0
241.6873246241008,0
267.26443866998176,1
230.3923963953919,0
212.4958361050301,0
313.50675156228596,1
342.8954476697425,1
220.46399131811037,0
235.16595205222274,0
287.07307398464053,1
299.10685906012105,1
297.0840803140438,1
271.94872844546387,1
314.9122714975194,1
303.6878387739008,1
264.3083154715219,0
197.50446974062302,0
297.4441982498975,1
259.70418386895227,0
299.30434568100856,1
267.2623556884154,0
285.51021135964913,1
268.2868348255016,1
254.12422233891272,0
321.46256718575995,1
230.44034530288312,0
314.45481026996197,1
302.43459582010036,1
250.35502837569175,0
267.2683719169093,0
309.97457523111615,1
267.8504659432425,0
294.0468332751029,1
290.95935020394853,1
306.3396090104818,1
250.66016095931886,0
317.7248544132144,1
249.77371691369072,1
243.43277154344653,0
312.21280945604013,1
265.74718940060865,0
255.13210833852145,1
227.4139189113166,0
238.57133669641436,0
303.78391766673695,0
281.3730272553392,0
