239.99063583809004,0
284.1566084879188,1
274.3090665679366,0
261.52203561848364,0
225.29345205446293,0
235.54136370270382,0
256.2897439911418,0
251.65444725647595,0
211.3542907735772,0
314.14554119912714,1
226.335670351514,1
266.4755188254121,1
302.4992823831789,1
252.17734868447204,0
307.0891758906899,1
250.75302664499097,1
236.29449457368733,0
259.8260901986332,0
233.26371353704462,0
312.5736617551741,1
288.02787516606196,1
308.26572089838874,1
245.4142019501256,0
227.99632647388216,0
232.5886269378018,0
214.74785736923755,0
353.5517071494216,1
302.3585955960526,1
222.4280134769573,0
286.4549206155466,1
258.75841201909236,0
328.03002881471934,1
240.74956679365462,0
276.90809160319446,1
207.30036041289475,0
331.0360532396201,1
261.0228898181042,0
282.2550273765176,1
259.65601429637303,1
335.9769387647516,1
271.34038219381995,0
259.81216340106613,0
229.4619412612912,0
302.31156266182256,1
350.49055830202195,1
309.63091173699337,1
319.48643976162407,1
256.8790044170116,1
264.3416496756481,1
290.518086586309,1
334.9858624676699,1
335.93809290640434,1
323.038445850616,1
212.71165801395426,0
312.67352262521075,1
265.67955585763934,0
327.41285732096924,1
327.6847949107679,1
236.0731160415035,0
279.3288967846531,1
267.70038467744183,0
274.31158363808044,0
249.84862451161754,0
211.7878854165202,0
244.03028137602257,0
276.5780754996642,1
293.6387596466829,1
260.7771608798498,1
326.81372765308726,1
242.97333863693578,0
295.08033979081415,1
310.27312811105276,1
219.14195371607465,0
247.52526195957242,0
258.56014736976863,1
231.50092191287982,0
246.61515130920978,0
259.23059191025425,0
241.33630054382982,0
271.1338555379117,1
250.05766406604522,0
251.32267605154482,0
284.87549521148225,1
242.47875001547456,0
253.65226421714226,1
252.08569811692374,0
245.0377997102584,0
327.864433450861,1
239.1411701639094,0
241.78465280592533,0
258.34090385566805,0
269.321083529025,0
252.19265251492027,0
260.1325759814026,0
289.11689596371247,1
317.7988098906051,1
280.8905564683696,1
241.67265797229436,0
311.83759215094,1
273.6060338656936,1
295.94933241721253,1
230.52478623597122,0
259.8101331162147,1
325.5876424746046,1
317.22446798308016,1
293.47535864896105,1
241.32432561918034,0
243.02148957681896,0
297.115238888276,1
313.04947483605946,1
312.5475228608112,1
282.30827733081486,1
338.50145466952324,1
299.86014559678216,1
231.95677631058837,1
218.23728371914368,0
302.83755368799143,1
256.70387660584413,0
293.10865970260016,1
233.56334200474595,0
240.1285503000873,0
295.89026027567394,1
320.26913249124425,1
319.9295409497715,1
313.69973218851084,1
283.69649600479744,1
241.6217157666589,0
319.58151690642586,1
244.22960270982847,0
258.76279218324726,0
234.83740709592394,0
248.6361949000502,0
205.92580652616164,1
294.3364363184221,1
267.90070533702203,0
254.69281110283825,0
236.55098642004322,0
246.87577528443836,0
230.94755715157766,0
247.49426408095457,0
238.9140616991131,0
273.37679409010957,1
234.8383149777362,0
228.72440089726612,0
274.8910212166021,0
271.98090928950006,1
358.0063389104362,1
291.5167213597678,1
290.86925499550483,1
267.63945147785176,1
249.5964086251326,0
271.1983135522005,0
269.0465294587569,1
232.59628513441143,0
257.00737426131263,1
308.42907682602714,1
216.97836337210157,0
253.12708882298932,0
299.9357531205213,1
331.576898759764,1
314.69125586888356,1
294.1596278046345,1
251.03657564936984,0
251.05910362770297,1
260.7230881887934,0
244.82389790972303,0
266.66537284325,1
277.58183525700423,1
253.08334339124124,0
260.0727264971366,0
258.45608986353005,1
264.5870949281073,0
255.94572455978252,0
234.71052436645624,0
268.67967388230466,1
215.61810720471155,0
252.54151663135406,0
229.60442408512762,0
285.6361300705582,1
228.53530985183406,0
237.89230730880521,0
305.38548798742784,1
223.35011582325902,0
313.8625505127567,1
243.76943258586684,0
227.93739767717364,0
276.21703826390643,1
261.9843433565416,0
308.66580098885663,1
236.4937414760064,0
231.2656051160476,0
214.90876649587895,0
244.01366929975936,0
237.5145603974374,0
304.92289578812967,1
259.7315017738266,0
322.01049114355476,1
359.0354360624896,1
238.91374193109905,0
268.73781814558043,1
294.3968103891983,1
250.28646602417035,0
232.98741797249232,0
370.14353015712595,1
244.42628231597587,1
260.18119366512934,1
328.97961192434633,1
270.7060219736585,1
282.30438501705214,1
330.7725475857827,1
244.3269851434839,0
310.7778387857869,1
318.3381954392771,1
249.56927386802556,0
321.8769380301646,1
300.9404383359652,1
294.4672083549928,1
308.7911522780404,1
311.0939100656543,1
304.54877136516774,1
253.200961666234,0
220.11730101148999,0
222.8629764378583,0
296.94343289426763,1
301.6082111272549,1
268.98329814696143,1
323.6551735736678,1
223.40626877928958,0
265.9962922582437,1
223.0000466325837,0
233.3765366627926,0
257.7421169827974,0
277.3161351636296,1
299.40412967356855,1
265.17428717977225,0
226.97431560938114,1
238.11237623738822,0
243.14067846068534,0
288.1609885511254,1
310.66589915148154,1
257.19353439842223,0
255.26107226223576,0
252.13708982623746,1
249.76793634353822,0
320.5450210040789,1
282.617848142,0
242.53797204101934,0
281.7986920942916,1
273.83300308377153,1
271.6061668967252,1
245.26594048818123,0
268.2159728117026,1
271.82859750032736,1
260.60808652574855,1
239.27584848270658,0
247.60984763079782,0
250.16182015566358,0
249.8246990604049,0
283.1158040082328,1
251.0602883532376,0
249.12514656335551,0
263.60667227829566,0
294.8168059969636,1
247.65224812381393,0
276.42424716059355,0
268.5095606100887,0
327.5813127572078,1
233.21003508749672,0
294.5613204115318,1
259.96996747980745,1
288.4829157432429,1
307.8450772361361,1
277.8336399847049,1
340.9626270846508,1
314.92103292378243,1
233.5544321815117,0
242.24142737537733,0
344.5317628431145,1
265.0035199440806,0
259.5303920061385,0
234.93232165461012,0
308.7334761479146,1
238.6844104627682,0
227.84825633399862,0
302.05017213138206,1
262.7231216261301,0
292.6305790931813,1
293.2363694500347,1
235.17770898443075,1
339.14920001129695,1
319.4944545411576,1
241.8069140613467,1
207.51110211628404,0
276.6240904738193,1
226.15921056815571,0
261.1541924590614,0
245.54992761788284,0
347.84862257362335,1
238.8305750927771,0
288.94564008766326,1
344.1216788564921,1
270.70314479773106,0
357.47908858771683,1
230.40431843547356,0
383.1237996334743,1
233.53148647820245,0
254.60502656540567,0
246.00831332689214,1
229.74893537662638,0
260.6589881010411,0
255.55817464999984,0
322.0108969022235,1
218.88736668461692,0
274.7146917294045,1
279.6519380228301,0
231.5439227447923,0
263.4554174752205,1
232.76433329049334,0
247.7065003267531,0
263.93686317847414,0
221.7323621500899,0
226.4118416028951,0
309.77082586889895,1
287.88384198171144,1
303.073172482965,1
316.7274321809344,1
345.7149833317093,1
331.36773496672396,1
231.25225366002826,0
234.77397772814123,0
283.41557319667106,1
276.3766167829051,1
247.61467404732662,0
249.52507608232438,0
274.1353933949242,0
232.1770662840825,0
240.06259484371174,0
273.08337512992466,0
227.44217730758967,0
259.45902829272757,0
317.3513487838363,1
241.4091679978918,0
279.7697141196553,1
235.64758702130825,0
280.630869046448,1
228.9595794555272,0
312.42753638872546,1
322.10578321877364,1
347.3183381123817,1
302.0086599597218,1
243.2046591536082,0
247.3680066842099,0
268.388750385775,1
249.09134179599766,0
257.2755481656974,0
248.47409343102862,0
234.1158114040332,1
313.8621854034098,1
229.52002587942417,0
248.42080943806886,0
369.3170927770916,1
314.99064533154467,1
219.30491599599895,0
243.86473077853373,0
254.79329709673542,0
230.32456742808455,0
308.0548346100588,1
334.3509598105385,1
222.47384881497487,0
313.7921245433396,1
230.22830810323723,1
310.3103722183993,1
230.22800296114968,0
323.9299792869685,1
297.80126426501295,1
311.1732868014688,1
327.01974927042085,1
307.0737785469067,1
259.91000366032745,0
255.8433936677087,1
301.7027263315254,1
306.0825238556334,1
243.99852218903715,0
264.2339222768017,1
315.7943400118867,1
